Order Date,Region,Category,Quantity,Marketing_Invest,Discount_Rate
2025-08-04,Central,Technology,4,45099.59,0.05
2025-08-04,Central,Technology,2,45099.59,0.05
2025-08-04,East,Furniture,6,45099.59,0.05
2025-08-04,West,Technology,6,45099.59,0.05
2025-08-04,Central,Office Supplies,2,45099.59,0.05
2025-08-05,East,Technology,2,45099.59,0.05
2025-08-05,East,Technology,5,45099.59,0.05
2025-08-05,Central,Technology,2,45099.59,0.05
2025-08-05,West,Office Supplies,2,45099.59,0.05
2025-08-05,West,Furniture,2,45099.59,0.05
2025-08-05,East,Technology,1,45099.59,0.05
2025-08-05,West,Technology,5,45099.59,0.05
2025-08-05,East,Furniture,1,45099.59,0.05
2025-08-05,East,Technology,1,45099.59,0.05
2025-08-05,Central,Furniture,6,45099.59,0.05
2025-08-05,South,Office Supplies,4,45099.59,0.05
2025-08-05,Central,Office Supplies,6,45099.59,0.05
2025-08-05,Central,Furniture,5,45099.59,0.05
2025-08-05,South,Technology,5,45099.59,0.05
2025-08-05,South,Furniture,5,45099.59,0.05
2025-08-05,West,Technology,6,45099.59,0.05
2025-08-05,Central,Office Supplies,3,45099.59,0.05
2025-08-05,East,Furniture,2,45099.59,0.05
2025-08-05,East,Technology,5,45099.59,0.05
2025-08-05,East,Office Supplies,6,45099.59,0.05
2025-08-05,West,Technology,5,45099.59,0.05
2025-08-05,West,Furniture,5,45099.59,0.05
2025-08-05,Central,Technology,4,45099.59,0.05
2025-08-05,East,Technology,1,45099.59,0.05
2025-08-05,South,Office Supplies,1,45099.59,0.05
2025-08-05,East,Furniture,3,45099.59,0.05
2025-08-05,East,Technology,2,45099.59,0.05
2025-08-05,West,Furniture,3,45099.59,0.05
2025-08-05,Central,Technology,1,45099.59,0.05
2025-08-06,West,Technology,1,45099.59,0.05
2025-08-06,Central,Furniture,4,45099.59,0.05
2025-08-06,East,Furniture,2,45099.59,0.05
2025-08-06,West,Office Supplies,3,45099.59,0.05
2025-08-06,West,Office Supplies,5,45099.59,0.05
2025-08-06,East,Furniture,2,45099.59,0.05
2025-08-06,South,Technology,5,45099.59,0.05
2025-08-06,West,Office Supplies,1,45099.59,0.05
2025-08-06,South,Technology,4,45099.59,0.05
2025-08-06,Central,Technology,5,45099.59,0.05
2025-08-06,East,Furniture,6,45099.59,0.05
2025-08-06,Central,Furniture,4,45099.59,0.05
2025-08-06,West,Technology,4,45099.59,0.05
2025-08-06,West,Office Supplies,6,45099.59,0.05
2025-08-06,Central,Office Supplies,1,45099.59,0.05
2025-08-06,East,Office Supplies,1,45099.59,0.05
2025-08-06,Central,Office Supplies,2,45099.59,0.05
2025-08-06,East,Technology,1,45099.59,0.05
2025-08-06,West,Furniture,5,45099.59,0.05
2025-08-06,Central,Office Supplies,2,45099.59,0.05
2025-08-06,South,Office Supplies,3,45099.59,0.05
2025-08-06,East,Office Supplies,2,45099.59,0.05
2025-08-06,West,Technology,3,45099.59,0.05
2025-08-06,East,Office Supplies,5,45099.59,0.05
2025-08-06,East,Office Supplies,4,45099.59,0.05
2025-08-06,West,Technology,3,45099.59,0.05
2025-08-06,Central,Technology,4,45099.59,0.05
2025-08-06,Central,Technology,3,45099.59,0.05
2025-08-06,East,Furniture,6,45099.59,0.05
2025-08-06,Central,Technology,5,45099.59,0.05
2025-08-06,West,Office Supplies,4,45099.59,0.05
2025-08-06,West,Office Supplies,4,45099.59,0.05
2025-08-06,South,Technology,4,45099.59,0.05
2025-08-07,East,Furniture,2,45099.59,0.05
2025-08-07,West,Office Supplies,1,45099.59,0.05
2025-08-07,East,Technology,5,45099.59,0.05
2025-08-07,South,Furniture,5,45099.59,0.05
2025-08-07,South,Technology,1,45099.59,0.05
2025-08-07,East,Technology,5,45099.59,0.05
2025-08-07,South,Office Supplies,4,45099.59,0.05
2025-08-07,East,Furniture,1,45099.59,0.05
2025-08-07,South,Technology,6,45099.59,0.05
2025-08-07,East,Office Supplies,6,45099.59,0.05
2025-08-07,South,Technology,4,45099.59,0.05
2025-08-07,East,Furniture,4,45099.59,0.05
2025-08-07,East,Office Supplies,5,45099.59,0.05
2025-08-07,Central,Furniture,2,45099.59,0.05
2025-08-07,Central,Furniture,6,45099.59,0.05
2025-08-07,West,Technology,5,45099.59,0.05
2025-08-07,Central,Technology,1,45099.59,0.05
2025-08-07,West,Office Supplies,4,45099.59,0.05
2025-08-07,East,Office Supplies,1,45099.59,0.05
2025-08-07,West,Technology,2,45099.59,0.05
2025-08-07,West,Furniture,6,45099.59,0.05
2025-08-07,East,Office Supplies,1,45099.59,0.05
2025-08-07,Central,Technology,5,45099.59,0.05
2025-08-07,West,Technology,6,45099.59,0.05
2025-08-07,East,Furniture,4,45099.59,0.05
2025-08-07,East,Office Supplies,3,45099.59,0.05
2025-08-07,East,Office Supplies,4,45099.59,0.05
2025-08-08,West,Furniture,4,45099.59,0.05
2025-08-08,West,Furniture,1,45099.59,0.05
2025-08-08,East,Office Supplies,5,45099.59,0.05
2025-08-08,Central,Furniture,3,45099.59,0.05
2025-08-08,Central,Furniture,5,45099.59,0.05
2025-08-08,East,Technology,3,45099.59,0.05
2025-08-08,East,Technology,2,45099.59,0.05
2025-08-08,West,Office Supplies,1,45099.59,0.05
2025-08-08,East,Office Supplies,1,45099.59,0.05
2025-08-08,West,Technology,1,45099.59,0.05
2025-08-08,South,Furniture,1,45099.59,0.05
2025-08-08,South,Furniture,4,45099.59,0.05
2025-08-08,Central,Office Supplies,3,45099.59,0.05
2025-08-08,Central,Technology,1,45099.59,0.05
2025-08-08,South,Office Supplies,6,45099.59,0.05
2025-08-08,South,Furniture,3,45099.59,0.05
2025-08-08,East,Office Supplies,1,45099.59,0.05
2025-08-08,West,Office Supplies,6,45099.59,0.05
2025-08-08,Central,Furniture,1,45099.59,0.05
2025-08-08,West,Office Supplies,2,45099.59,0.05
2025-08-08,East,Technology,6,45099.59,0.05
2025-08-08,West,Office Supplies,1,45099.59,0.05
2025-08-08,West,Furniture,5,45099.59,0.05
2025-08-08,Central,Furniture,1,45099.59,0.05
2025-08-08,East,Office Supplies,2,45099.59,0.05
2025-08-08,South,Technology,2,45099.59,0.05
2025-08-08,East,Office Supplies,5,45099.59,0.05
2025-08-08,West,Technology,4,45099.59,0.05
2025-08-08,Central,Furniture,6,45099.59,0.05
2025-08-09,South,Furniture,5,45099.59,0.05
2025-08-09,West,Technology,3,45099.59,0.05
2025-08-09,South,Technology,2,45099.59,0.05
2025-08-09,Central,Office Supplies,6,45099.59,0.05
2025-08-09,West,Office Supplies,5,45099.59,0.05
2025-08-09,West,Technology,3,45099.59,0.05
2025-08-09,Central,Technology,4,45099.59,0.05
2025-08-09,West,Furniture,1,45099.59,0.05
2025-08-09,East,Technology,2,45099.59,0.05
2025-08-09,Central,Technology,3,45099.59,0.05
2025-08-09,East,Furniture,4,45099.59,0.05
2025-08-09,East,Furniture,1,45099.59,0.05
2025-08-09,East,Office Supplies,2,45099.59,0.05
2025-08-09,East,Office Supplies,6,45099.59,0.05
2025-08-09,South,Office Supplies,6,45099.59,0.05
2025-08-09,South,Technology,1,45099.59,0.05
2025-08-09,East,Office Supplies,3,45099.59,0.05
2025-08-09,East,Technology,5,45099.59,0.05
2025-08-09,Central,Furniture,2,45099.59,0.05
2025-08-09,Central,Furniture,4,45099.59,0.05
2025-08-09,East,Technology,6,45099.59,0.05
2025-08-09,South,Furniture,6,45099.59,0.05
2025-08-09,Central,Technology,6,45099.59,0.05
2025-08-09,Central,Technology,5,45099.59,0.05
2025-08-10,East,Furniture,4,45099.59,0.05
2025-08-10,Central,Technology,6,45099.59,0.05
2025-08-10,South,Furniture,3,45099.59,0.05
2025-08-10,East,Technology,2,45099.59,0.05
2025-08-10,West,Furniture,5,45099.59,0.05
2025-08-10,West,Technology,3,45099.59,0.05
2025-08-10,South,Office Supplies,6,45099.59,0.05
2025-08-10,West,Furniture,6,45099.59,0.05
2025-08-10,Central,Furniture,5,45099.59,0.05
2025-08-10,East,Technology,4,45099.59,0.05
2025-08-10,West,Furniture,6,45099.59,0.05
2025-08-10,East,Office Supplies,4,45099.59,0.05
2025-08-10,West,Technology,3,45099.59,0.05
2025-08-10,Central,Furniture,6,45099.59,0.05
2025-08-10,West,Office Supplies,6,45099.59,0.05
2025-08-10,South,Technology,6,45099.59,0.05
2025-08-10,Central,Furniture,1,45099.59,0.05
2025-08-10,West,Office Supplies,4,45099.59,0.05
2025-08-10,West,Office Supplies,2,45099.59,0.05
2025-08-10,West,Technology,4,45099.59,0.05
2025-08-10,West,Office Supplies,4,45099.59,0.05
2025-08-10,West,Furniture,1,45099.59,0.05
2025-08-10,West,Furniture,6,45099.59,0.05
2025-08-10,South,Furniture,4,45099.59,0.05
2025-08-10,East,Technology,5,45099.59,0.05
2025-08-10,East,Technology,2,45099.59,0.05
2025-08-10,West,Office Supplies,6,45099.59,0.05
2025-08-10,West,Technology,5,45099.59,0.05
2025-08-10,Central,Technology,4,45099.59,0.05
2025-08-10,East,Technology,2,45099.59,0.05
2025-08-10,East,Office Supplies,3,45099.59,0.05
2025-08-10,Central,Furniture,2,45099.59,0.05
2025-08-10,East,Technology,3,45099.59,0.05
2025-08-10,South,Furniture,4,45099.59,0.05
2025-08-10,Central,Technology,1,45099.59,0.05
2025-08-10,West,Furniture,4,45099.59,0.05
2025-08-10,East,Technology,2,45099.59,0.05
2025-08-10,West,Furniture,4,45099.59,0.05
2025-08-11,Central,Furniture,4,45099.59,0.05
2025-08-11,East,Office Supplies,3,45099.59,0.05
2025-08-11,West,Office Supplies,3,45099.59,0.05
2025-08-11,South,Furniture,6,45099.59,0.05
2025-08-11,Central,Furniture,6,45099.59,0.05
2025-08-11,South,Technology,5,45099.59,0.05
2025-08-11,East,Technology,2,45099.59,0.05
2025-08-11,Central,Furniture,3,45099.59,0.05
2025-08-11,West,Technology,2,45099.59,0.05
2025-08-11,East,Furniture,3,45099.59,0.05
2025-08-11,Central,Furniture,2,45099.59,0.05
2025-08-11,West,Furniture,2,45099.59,0.05
2025-08-11,Central,Technology,1,45099.59,0.05
2025-08-11,Central,Office Supplies,5,45099.59,0.05
2025-08-11,Central,Technology,3,45099.59,0.05
2025-08-11,South,Office Supplies,6,45099.59,0.05
2025-08-11,East,Office Supplies,5,45099.59,0.05
2025-08-11,East,Furniture,1,45099.59,0.05
2025-08-11,East,Technology,3,45099.59,0.05
2025-08-11,West,Office Supplies,1,45099.59,0.05
2025-08-11,Central,Office Supplies,2,45099.59,0.05
2025-08-11,Central,Office Supplies,6,45099.59,0.05
2025-08-11,West,Furniture,4,45099.59,0.05
2025-08-11,East,Office Supplies,6,45099.59,0.05
2025-08-11,South,Office Supplies,5,45099.59,0.05
2025-08-11,Central,Office Supplies,2,45099.59,0.05
2025-08-11,West,Office Supplies,6,45099.59,0.05
2025-08-11,East,Furniture,2,45099.59,0.05
2025-08-11,West,Technology,5,45099.59,0.05
2025-08-12,Central,Office Supplies,3,45099.59,0.05
2025-08-12,Central,Office Supplies,4,45099.59,0.05
2025-08-12,Central,Technology,1,45099.59,0.05
2025-08-12,West,Furniture,5,45099.59,0.05
2025-08-12,South,Office Supplies,1,45099.59,0.05
2025-08-12,East,Furniture,3,45099.59,0.05
2025-08-12,East,Furniture,4,45099.59,0.05
2025-08-12,Central,Office Supplies,6,45099.59,0.05
2025-08-12,South,Office Supplies,2,45099.59,0.05
2025-08-12,South,Technology,1,45099.59,0.05
2025-08-12,East,Office Supplies,3,45099.59,0.05
2025-08-12,South,Technology,5,45099.59,0.05
2025-08-12,East,Technology,5,45099.59,0.05
2025-08-12,West,Office Supplies,6,45099.59,0.05
2025-08-12,Central,Furniture,5,45099.59,0.05
2025-08-12,South,Technology,4,45099.59,0.05
2025-08-12,East,Technology,6,45099.59,0.05
2025-08-12,West,Furniture,2,45099.59,0.05
2025-08-12,South,Furniture,5,45099.59,0.05
2025-08-12,East,Office Supplies,2,45099.59,0.05
2025-08-12,East,Technology,5,45099.59,0.05
2025-08-12,East,Technology,2,45099.59,0.05
2025-08-12,East,Office Supplies,4,45099.59,0.05
2025-08-12,Central,Technology,1,45099.59,0.05
2025-08-12,West,Technology,5,45099.59,0.05
2025-08-12,East,Technology,1,45099.59,0.05
2025-08-12,West,Furniture,2,45099.59,0.05
2025-08-12,East,Technology,6,45099.59,0.05
2025-08-12,East,Technology,1,45099.59,0.05
2025-08-12,Central,Office Supplies,4,45099.59,0.05
2025-08-12,West,Furniture,6,45099.59,0.05
2025-08-12,South,Furniture,2,45099.59,0.05
2025-08-12,Central,Furniture,4,45099.59,0.05
2025-08-12,South,Furniture,4,45099.59,0.05
2025-08-13,West,Technology,1,45099.59,0.05
2025-08-13,South,Office Supplies,3,45099.59,0.05
2025-08-13,West,Office Supplies,2,45099.59,0.05
2025-08-13,Central,Technology,3,45099.59,0.05
2025-08-13,East,Technology,4,45099.59,0.05
2025-08-13,South,Office Supplies,5,45099.59,0.05
2025-08-13,West,Technology,2,45099.59,0.05
2025-08-13,South,Office Supplies,4,45099.59,0.05
2025-08-13,East,Office Supplies,4,45099.59,0.05
2025-08-13,West,Technology,5,45099.59,0.05
2025-08-13,South,Furniture,4,45099.59,0.05
2025-08-13,West,Technology,1,45099.59,0.05
2025-08-13,West,Office Supplies,6,45099.59,0.05
2025-08-13,Central,Office Supplies,6,45099.59,0.05
2025-08-13,West,Technology,2,45099.59,0.05
2025-08-13,West,Office Supplies,4,45099.59,0.05
2025-08-13,Central,Furniture,2,45099.59,0.05
2025-08-13,East,Office Supplies,5,45099.59,0.05
2025-08-13,East,Office Supplies,4,45099.59,0.05
2025-08-13,West,Technology,2,45099.59,0.05
2025-08-13,West,Technology,5,45099.59,0.05
2025-08-13,Central,Furniture,6,45099.59,0.05
2025-08-13,East,Furniture,4,45099.59,0.05
2025-08-13,East,Office Supplies,2,45099.59,0.05
2025-08-13,East,Office Supplies,2,45099.59,0.05
2025-08-13,East,Furniture,4,45099.59,0.05
2025-08-13,Central,Office Supplies,5,45099.59,0.05
2025-08-13,West,Technology,6,45099.59,0.05
2025-08-13,South,Office Supplies,5,45099.59,0.05
2025-08-13,South,Technology,3,45099.59,0.05
2025-08-13,East,Technology,3,45099.59,0.05
2025-08-13,Central,Furniture,1,45099.59,0.05
2025-08-13,Central,Furniture,3,45099.59,0.05
2025-08-13,East,Technology,6,45099.59,0.05
2025-08-13,East,Office Supplies,5,45099.59,0.05
2025-08-13,South,Office Supplies,6,45099.59,0.05
2025-08-13,West,Technology,1,45099.59,0.05
2025-08-13,East,Office Supplies,5,45099.59,0.05
2025-08-14,East,Furniture,6,45099.59,0.05
2025-08-14,East,Technology,2,45099.59,0.05
2025-08-14,West,Furniture,1,45099.59,0.05
2025-08-14,East,Furniture,4,45099.59,0.05
2025-08-14,East,Office Supplies,1,45099.59,0.05
2025-08-14,South,Office Supplies,2,45099.59,0.05
2025-08-14,West,Furniture,5,45099.59,0.05
2025-08-14,Central,Technology,4,45099.59,0.05
2025-08-14,East,Office Supplies,2,45099.59,0.05
2025-08-14,West,Office Supplies,1,45099.59,0.05
2025-08-14,West,Technology,4,45099.59,0.05
2025-08-14,West,Technology,6,45099.59,0.05
2025-08-14,West,Furniture,2,45099.59,0.05
2025-08-14,South,Technology,6,45099.59,0.05
2025-08-14,Central,Office Supplies,3,45099.59,0.05
2025-08-14,East,Technology,6,45099.59,0.05
2025-08-14,West,Furniture,4,45099.59,0.05
2025-08-14,Central,Furniture,2,45099.59,0.05
2025-08-14,East,Furniture,4,45099.59,0.05
2025-08-14,South,Furniture,1,45099.59,0.05
2025-08-14,West,Technology,6,45099.59,0.05
2025-08-14,South,Office Supplies,5,45099.59,0.05
2025-08-14,West,Furniture,1,45099.59,0.05
2025-08-14,South,Office Supplies,3,45099.59,0.05
2025-08-14,West,Technology,2,45099.59,0.05
2025-08-14,South,Technology,5,45099.59,0.05
2025-08-14,East,Technology,6,45099.59,0.05
2025-08-14,West,Technology,6,45099.59,0.05
2025-08-14,West,Furniture,3,45099.59,0.05
2025-08-14,Central,Furniture,5,45099.59,0.05
2025-08-15,East,Technology,2,45099.59,0.05
2025-08-15,West,Technology,2,45099.59,0.05
2025-08-15,Central,Office Supplies,5,45099.59,0.05
2025-08-15,West,Office Supplies,5,45099.59,0.05
2025-08-15,East,Technology,2,45099.59,0.05
2025-08-15,East,Office Supplies,5,45099.59,0.05
2025-08-15,West,Technology,1,45099.59,0.05
2025-08-15,South,Furniture,5,45099.59,0.05
2025-08-15,South,Office Supplies,1,45099.59,0.05
2025-08-15,East,Technology,4,45099.59,0.05
2025-08-15,Central,Office Supplies,5,45099.59,0.05
2025-08-15,Central,Furniture,5,45099.59,0.05
2025-08-15,Central,Technology,5,45099.59,0.05
2025-08-15,South,Technology,5,45099.59,0.05
2025-08-15,East,Office Supplies,1,45099.59,0.05
2025-08-15,Central,Technology,1,45099.59,0.05
2025-08-15,East,Technology,1,45099.59,0.05
2025-08-15,South,Technology,6,45099.59,0.05
2025-08-15,Central,Technology,6,45099.59,0.05
2025-08-15,Central,Office Supplies,6,45099.59,0.05
2025-08-15,East,Office Supplies,2,45099.59,0.05
2025-08-15,Central,Office Supplies,6,45099.59,0.05
2025-08-15,West,Technology,5,45099.59,0.05
2025-08-15,West,Furniture,4,45099.59,0.05
2025-08-15,East,Office Supplies,1,45099.59,0.05
2025-08-15,East,Office Supplies,5,45099.59,0.05
2025-08-15,Central,Technology,1,45099.59,0.05
2025-08-15,Central,Office Supplies,2,45099.59,0.05
2025-08-15,Central,Furniture,5,45099.59,0.05
2025-08-15,Central,Office Supplies,1,45099.59,0.05
2025-08-15,Central,Furniture,6,45099.59,0.05
2025-08-15,East,Furniture,2,45099.59,0.05
2025-08-15,East,Furniture,3,45099.59,0.05
2025-08-16,Central,Technology,1,45099.59,0.05
2025-08-16,East,Furniture,3,45099.59,0.05
2025-08-16,West,Office Supplies,2,45099.59,0.05
2025-08-16,East,Technology,2,45099.59,0.05
2025-08-16,Central,Office Supplies,2,45099.59,0.05
2025-08-16,West,Office Supplies,6,45099.59,0.05
2025-08-16,Central,Furniture,5,45099.59,0.05
2025-08-16,West,Technology,2,45099.59,0.05
2025-08-16,East,Technology,6,45099.59,0.05
2025-08-16,Central,Office Supplies,5,45099.59,0.05
2025-08-16,Central,Office Supplies,6,45099.59,0.05
2025-08-16,Central,Office Supplies,4,45099.59,0.05
2025-08-16,South,Furniture,1,45099.59,0.05
2025-08-16,West,Technology,3,45099.59,0.05
2025-08-16,Central,Furniture,2,45099.59,0.05
2025-08-16,West,Technology,6,45099.59,0.05
2025-08-16,Central,Office Supplies,4,45099.59,0.05
2025-08-16,West,Office Supplies,3,45099.59,0.05
2025-08-16,West,Office Supplies,4,45099.59,0.05
2025-08-16,East,Technology,4,45099.59,0.05
2025-08-16,West,Furniture,3,45099.59,0.05
2025-08-16,East,Office Supplies,3,45099.59,0.05
2025-08-16,West,Furniture,5,45099.59,0.05
2025-08-16,Central,Furniture,1,45099.59,0.05
2025-08-16,South,Office Supplies,1,45099.59,0.05
2025-08-16,East,Furniture,5,45099.59,0.05
2025-08-16,Central,Office Supplies,4,45099.59,0.05
2025-08-16,East,Technology,5,45099.59,0.05
2025-08-16,East,Furniture,1,45099.59,0.05
2025-08-17,East,Furniture,3,45099.59,0.05
2025-08-17,East,Office Supplies,3,45099.59,0.05
2025-08-17,West,Office Supplies,3,45099.59,0.05
2025-08-17,East,Office Supplies,1,45099.59,0.05
2025-08-17,Central,Furniture,6,45099.59,0.05
2025-08-17,East,Technology,4,45099.59,0.05
2025-08-17,West,Office Supplies,1,45099.59,0.05
2025-08-17,East,Office Supplies,6,45099.59,0.05
2025-08-17,Central,Technology,2,45099.59,0.05
2025-08-17,South,Office Supplies,5,45099.59,0.05
2025-08-17,South,Technology,3,45099.59,0.05
2025-08-17,West,Furniture,2,45099.59,0.05
2025-08-17,East,Office Supplies,5,45099.59,0.05
2025-08-17,South,Furniture,4,45099.59,0.05
2025-08-17,Central,Office Supplies,1,45099.59,0.05
2025-08-17,South,Furniture,4,45099.59,0.05
2025-08-17,West,Technology,5,45099.59,0.05
2025-08-17,West,Technology,4,45099.59,0.05
2025-08-17,Central,Furniture,6,45099.59,0.05
2025-08-17,East,Office Supplies,1,45099.59,0.05
2025-08-17,East,Furniture,2,45099.59,0.05
2025-08-17,Central,Office Supplies,3,45099.59,0.05
2025-08-17,East,Office Supplies,2,45099.59,0.05
2025-08-17,East,Office Supplies,3,45099.59,0.05
2025-08-17,South,Technology,3,45099.59,0.05
2025-08-17,East,Furniture,1,45099.59,0.05
2025-08-17,East,Office Supplies,3,45099.59,0.05
2025-08-17,West,Technology,4,45099.59,0.05
2025-08-17,East,Technology,1,45099.59,0.05
2025-08-17,East,Furniture,4,45099.59,0.05
2025-08-17,East,Technology,1,45099.59,0.05
2025-08-17,Central,Technology,4,45099.59,0.05
2025-08-17,Central,Office Supplies,4,45099.59,0.05
2025-08-17,Central,Furniture,6,45099.59,0.05
2025-08-17,West,Furniture,5,45099.59,0.05
2025-08-17,South,Office Supplies,4,45099.59,0.05
2025-08-17,East,Office Supplies,4,45099.59,0.05
2025-08-17,East,Technology,5,45099.59,0.05
2025-08-17,East,Furniture,6,45099.59,0.05
2025-08-17,South,Technology,6,45099.59,0.05
2025-08-17,South,Office Supplies,6,45099.59,0.05
2025-08-17,South,Technology,6,45099.59,0.05
2025-08-17,East,Technology,2,45099.59,0.05
2025-08-18,South,Office Supplies,4,45099.59,0.05
2025-08-18,West,Office Supplies,2,45099.59,0.05
2025-08-18,West,Furniture,3,45099.59,0.05
2025-08-18,East,Technology,6,45099.59,0.05
2025-08-18,Central,Technology,5,45099.59,0.05
2025-08-18,West,Office Supplies,2,45099.59,0.05
2025-08-18,West,Technology,5,45099.59,0.05
2025-08-18,West,Office Supplies,4,45099.59,0.05
2025-08-18,West,Technology,1,45099.59,0.05
2025-08-18,West,Office Supplies,1,45099.59,0.05
2025-08-18,East,Technology,5,45099.59,0.05
2025-08-18,West,Technology,4,45099.59,0.05
2025-08-18,West,Furniture,4,45099.59,0.05
2025-08-18,West,Furniture,1,45099.59,0.05
2025-08-18,West,Office Supplies,3,45099.59,0.05
2025-08-18,East,Furniture,6,45099.59,0.05
2025-08-18,Central,Furniture,1,45099.59,0.05
2025-08-18,Central,Office Supplies,3,45099.59,0.05
2025-08-18,Central,Office Supplies,4,45099.59,0.05
2025-08-18,West,Office Supplies,6,45099.59,0.05
2025-08-18,South,Technology,6,45099.59,0.05
2025-08-18,West,Technology,5,45099.59,0.05
2025-08-18,Central,Office Supplies,5,45099.59,0.05
2025-08-18,West,Furniture,5,45099.59,0.05
2025-08-18,East,Technology,2,45099.59,0.05
2025-08-18,Central,Technology,1,45099.59,0.05
2025-08-18,East,Office Supplies,6,45099.59,0.05
2025-08-18,West,Office Supplies,6,45099.59,0.05
2025-08-19,Central,Technology,4,45099.59,0.05
2025-08-19,South,Office Supplies,4,45099.59,0.05
2025-08-19,West,Technology,1,45099.59,0.05
2025-08-19,South,Technology,4,45099.59,0.05
2025-08-19,East,Furniture,6,45099.59,0.05
2025-08-19,Central,Furniture,1,45099.59,0.05
2025-08-19,West,Furniture,3,45099.59,0.05
2025-08-19,Central,Technology,6,45099.59,0.05
2025-08-19,West,Office Supplies,5,45099.59,0.05
2025-08-19,East,Technology,1,45099.59,0.05
2025-08-19,South,Office Supplies,6,45099.59,0.05
2025-08-19,East,Technology,3,45099.59,0.05
2025-08-19,East,Office Supplies,3,45099.59,0.05
2025-08-19,Central,Technology,5,45099.59,0.05
2025-08-19,East,Office Supplies,5,45099.59,0.05
2025-08-19,Central,Office Supplies,6,45099.59,0.05
2025-08-19,East,Furniture,5,45099.59,0.05
2025-08-19,Central,Office Supplies,1,45099.59,0.05
2025-08-19,West,Furniture,2,45099.59,0.05
2025-08-19,Central,Office Supplies,6,45099.59,0.05
2025-08-19,West,Technology,2,45099.59,0.05
2025-08-20,South,Office Supplies,6,45099.59,0.05
2025-08-20,South,Furniture,4,45099.59,0.05
2025-08-20,West,Furniture,4,45099.59,0.05
2025-08-20,West,Office Supplies,4,45099.59,0.05
2025-08-20,West,Office Supplies,6,45099.59,0.05
2025-08-20,West,Office Supplies,5,45099.59,0.05
2025-08-20,East,Furniture,3,45099.59,0.05
2025-08-20,South,Furniture,1,45099.59,0.05
2025-08-20,East,Furniture,2,45099.59,0.05
2025-08-20,Central,Technology,3,45099.59,0.05
2025-08-20,East,Office Supplies,1,45099.59,0.05
2025-08-20,South,Office Supplies,4,45099.59,0.05
2025-08-20,West,Office Supplies,3,45099.59,0.05
2025-08-20,South,Furniture,3,45099.59,0.05
2025-08-20,East,Office Supplies,4,45099.59,0.05
2025-08-20,West,Furniture,1,45099.59,0.05
2025-08-20,Central,Office Supplies,4,45099.59,0.05
2025-08-20,Central,Technology,1,45099.59,0.05
2025-08-20,East,Technology,2,45099.59,0.05
2025-08-20,Central,Furniture,2,45099.59,0.05
2025-08-20,South,Technology,2,45099.59,0.05
2025-08-20,West,Technology,6,45099.59,0.05
2025-08-20,West,Technology,4,45099.59,0.05
2025-08-20,Central,Office Supplies,6,45099.59,0.05
2025-08-20,Central,Technology,2,45099.59,0.05
2025-08-20,East,Technology,6,45099.59,0.05
2025-08-20,South,Office Supplies,4,45099.59,0.05
2025-08-20,West,Technology,1,45099.59,0.05
2025-08-20,South,Technology,4,45099.59,0.05
2025-08-21,Central,Technology,6,45099.59,0.05
2025-08-21,Central,Technology,1,45099.59,0.05
2025-08-21,Central,Office Supplies,2,45099.59,0.05
2025-08-21,Central,Technology,1,45099.59,0.05
2025-08-21,Central,Technology,3,45099.59,0.05
2025-08-21,East,Furniture,2,45099.59,0.05
2025-08-21,West,Office Supplies,1,45099.59,0.05
2025-08-21,South,Office Supplies,4,45099.59,0.05
2025-08-21,Central,Furniture,5,45099.59,0.05
2025-08-21,West,Office Supplies,1,45099.59,0.05
2025-08-21,West,Furniture,2,45099.59,0.05
2025-08-21,South,Technology,4,45099.59,0.05
2025-08-21,West,Technology,5,45099.59,0.05
2025-08-21,East,Office Supplies,4,45099.59,0.05
2025-08-21,Central,Office Supplies,6,45099.59,0.05
2025-08-21,Central,Office Supplies,5,45099.59,0.05
2025-08-21,West,Office Supplies,5,45099.59,0.05
2025-08-21,East,Office Supplies,5,45099.59,0.05
2025-08-21,Central,Furniture,6,45099.59,0.05
2025-08-21,East,Furniture,3,45099.59,0.05
2025-08-21,Central,Technology,2,45099.59,0.05
2025-08-21,West,Technology,1,45099.59,0.05
2025-08-21,East,Office Supplies,2,45099.59,0.05
2025-08-21,Central,Office Supplies,2,45099.59,0.05
2025-08-21,East,Office Supplies,5,45099.59,0.05
2025-08-21,South,Office Supplies,1,45099.59,0.05
2025-08-21,South,Technology,1,45099.59,0.05
2025-08-21,East,Technology,6,45099.59,0.05
2025-08-21,East,Technology,5,45099.59,0.05
2025-08-21,West,Technology,3,45099.59,0.05
2025-08-22,West,Office Supplies,1,45099.59,0.05
2025-08-22,South,Technology,3,45099.59,0.05
2025-08-22,West,Technology,2,45099.59,0.05
2025-08-22,West,Technology,5,45099.59,0.05
2025-08-22,East,Technology,2,45099.59,0.05
2025-08-22,West,Furniture,4,45099.59,0.05
2025-08-22,Central,Technology,5,45099.59,0.05
2025-08-22,South,Technology,1,45099.59,0.05
2025-08-22,Central,Technology,2,45099.59,0.05
2025-08-22,East,Office Supplies,2,45099.59,0.05
2025-08-22,West,Furniture,5,45099.59,0.05
2025-08-22,Central,Furniture,2,45099.59,0.05
2025-08-22,East,Technology,2,45099.59,0.05
2025-08-22,West,Technology,6,45099.59,0.05
2025-08-22,Central,Office Supplies,6,45099.59,0.05
2025-08-22,West,Technology,3,45099.59,0.05
